Sr No.,District,Service,full_address,Latitude,Longitude,service_category,nearest_neighbor_km,local_support_count_15km,district_center_distance_km,suspected_geocode_outlier
117,Purulia,SK Karim Ph 8637377377,"SK Karim Ph 8637377377, Purulia, West Bengal, India",23.5352728,86.66106359999999,Other,0.44815274940580396,11,19.924827948508064,False
118,Purulia,S Das  Sons Ranchi Rd Ph 9832146822,"S Das  Sons Ranchi Rd Ph 9832146822, Purulia, West Bengal, India",23.3322591,86.35906349999999,Other,0.2631913844488093,17,20.849394113131012,False
119,Purulia,Trioti Line Hotel Ph 9800334773,"Trioti Line Hotel Ph 9800334773, restaurant, Purulia, West Bengal, India",23.3322026,86.3616405,Food/Lodging,0.0,17,20.709801252560386,False
120,Purulia,Khan Mistri Ph 9932731707,"Khan Mistri Ph 9932731707, Purulia, West Bengal, India",23.3322026,86.3616405,Other,0.0,17,20.709801252560386,False
121,Purulia,Sankar Auto Service Manguriya Ph 8159032840,"Sankar Auto Service Manguriya Ph 8159032840, Purulia, West Bengal, India",23.3510576,86.3459142,Vehicle Repair,2.4842657838588984,17,19.985459870753722,False
122,Purulia,Rana Hotel Ph 8250673157,"Rana Hotel Ph 8250673157, restaurant, Purulia, West Bengal, India",23.6620853,86.7567396,Food/Lodging,3.625503772993597,5,34.82673178304119,False
123,Purulia,Sahadeb Garage Ph 9932959660,"Sahadeb Garage Ph 9932959660, auto repair, Purulia, West Bengal, India",23.1476957,86.6244443,Vehicle Repair,17.825709736067715,0,40.91761990939628,False
124,Purulia,Ram Bhagat Bhari Prasad Taxi Stand Ph 9332385109,"Ram Bhagat Bhari Prasad Taxi Stand Ph 9332385109, Purulia, West Bengal, India",23.3318633,86.3655138,Other,0.37810472754702057,17,20.528502328784647,False
125,Purulia,Pushpa Hotel Ph 9064051759,"Pushpa Hotel Ph 9064051759, restaurant, Purulia, West Bengal, India",23.3322026,86.3616405,Food/Lodging,0.0,17,20.709801252560386,False
126,Purulia,Sarbari More Garage Ph 9851421785,"Sarbari More Garage Ph 9851421785, auto repair, Purulia, West Bengal, India",23.6500569,86.8175133,Vehicle Repair,0.0,6,39.500177086740855,False
127,Purulia,Jain Auto Mobile Taxi Stand Ph 9434013489,"Jain Auto Mobile Taxi Stand Ph 9434013489, Purulia, West Bengal, India",23.3308917,86.361965,Vehicle Repair,0.14948345662870693,17,20.814110364559962,False
128,Purulia,Puja Hotel Ph 9004088043,"Puja Hotel Ph 9004088043, restaurant, Purulia, West Bengal, India",23.4133378,86.1006062,Food/Lodging,12.019530262064986,1,38.841102473387664,False
129,Purulia,Kalu Garage Ph 8001720963,"Kalu Garage Ph 8001720963, auto repair, Purulia, West Bengal, India",23.3322026,86.3616405,Vehicle Repair,0.0,17,20.709801252560386,False
131,Purulia,Kunal Hotel Ph 9676598458,"Kunal Hotel Ph 9676598458, restaurant, Purulia, West Bengal, India",23.4439967,86.21357499999999,Food/Lodging,12.019530262064986,1,26.864999598423147,False
132,Purulia,Maa Santoshi Garage Ph 9775700739,"Maa Santoshi Garage Ph 9775700739, auto repair, Purulia, West Bengal, India",23.6127403,86.47274829999999,Vehicle Repair,3.346073369531312,7,13.848103184764646,False
133,Purulia,Feel  Fill Petro Pvt Ltd Ludhurdha Ph 9434001147,"Feel  Fill Petro Pvt Ltd Ludhurdha Ph 9434001147, Purulia, West Bengal, India",23.3322026,86.3616405,Other,0.0,17,20.709801252560386,False
134,Purulia,Abhoy Hotel Ph 8972672896,"Abhoy Hotel Ph 8972672896, restaurant, Purulia, West Bengal, India",23.3322026,86.3616405,Food/Lodging,0.0,17,20.709801252560386,False
135,Purulia,Kismat Garage Ph 8972029766,"Kismat Garage Ph 8972029766, auto repair, Purulia, West Bengal, India",23.3322026,86.3616405,Vehicle Repair,0.0,17,20.709801252560386,False
136,Purulia,Ram Krishna Service Station Hura Ph 7076505556,"Ram Krishna Service Station Hura Ph 7076505556, Purulia, West Bengal, India",23.3058557,86.65292219999999,Fuel Station,17.825709736067715,0,27.387496786006647,False
137,Purulia,Charra Line Hotel Ph 9564901169,"Charra Line Hotel Ph 9564901169, restaurant, Purulia, West Bengal, India",23.382469,86.4130066,Food/Lodging,5.480370971688189,17,13.231938438154566,False
138,Purulia,Garage near Santi Tripti Hotel Ph 9635287703,"Garage near Santi Tripti Hotel Ph 9635287703, restaurant, Purulia, West Bengal, India",23.5331236,86.65734479999999,Vehicle Repair,0.0,13,19.49677423852367,False
139,Purulia,Lmundi Pandey Hotel Ph 9800968450,"Lmundi Pandey Hotel Ph 9800968450, restaurant, Purulia, West Bengal, India",23.5963543,86.2908231,Food/Lodging,0.0,1,22.08336365868465,False
140,Purulia,Ghonga Pandey Hotel Ph 9933520545,"Ghonga Pandey Hotel Ph 9933520545, restaurant, Purulia, West Bengal, India",23.5963543,86.2908231,Food/Lodging,0.0,1,22.08336365868465,False
141,Purulia,Santi Tripti Hotel Ph 9644919131,"Santi Tripti Hotel Ph 9644919131, restaurant, Purulia, West Bengal, India",23.5331236,86.65734479999999,Food/Lodging,0.0,13,19.49677423852367,False
143,Purulia,Ghoshal Auto Filling Block Danga Purulia Barakar Road Ph 7872581522,"Ghoshal Auto Filling Block Danga Purulia Barakar Road Ph 7872581522, Purulia, West Bengal, India",23.6231311,86.54521989999999,Other,7.473330127963924,7,16.733924872469093,False
144,Purulia,Laha Hotel Purulia Barakar Road Contact 8116077219,"Laha Hotel Purulia Barakar Road Contact 8116077219, restaurant, Purulia, West Bengal, India",23.3459056,86.3770055,Food/Lodging,0.0,17,18.582990660199506,False
145,Purulia,Dislab Repairing Centre Anara Ph 9732388254,"Dislab Repairing Centre Anara Ph 9732388254, Purulia, West Bengal, India",23.5826491,86.4725148,Vehicle Repair,0.0,8,10.50209395375484,False
146,Purulia,Mandal Auto Filling Raghunathpur Barakar Road 9434023701,"Mandal Auto Filling Raghunathpur Barakar Road 9434023701, Purulia, West Bengal, India",23.5461931,86.6766389,Other,1.1102208383976995,10,21.788384987681354,False
147,Purulia,Taj Hotel Purulia Barakar Road Contact 7908304429,"Taj Hotel Purulia Barakar Road Contact 7908304429, restaurant, Purulia, West Bengal, India",23.5391067,86.6679782,Food/Lodging,0.530262980184213,10,20.718045588366973,False
148,Purulia,Mahfuz Repairing Centre Purulia Barakar Road Contact 6296765276,"Mahfuz Repairing Centre Purulia Barakar Road Contact 6296765276, Purulia, West Bengal, India",23.5826491,86.4725148,Vehicle Repair,0.0,8,10.50209395375484,False
149,Purulia,Everfine Auto Filling Sarbari More Neturia 8016707077,"Everfine Auto Filling Sarbari More Neturia 8016707077, Purulia, West Bengal, India",23.6500569,86.8175133,Other,0.0,6,39.500177086740855,False
150,Purulia,Ranjit Hotel  Dhabas Sarbari More Neturia Contact 9800272633,"Ranjit Hotel  Dhabas Sarbari More Neturia Contact 9800272633, restaurant, Purulia, West Bengal, India",23.6500569,86.8175133,Food/Lodging,0.0,6,39.500177086740855,False
151,Purulia,Mondal Mechanic Shop Raghunathpur Contact 9732252155,"Mondal Mechanic Shop Raghunathpur Contact 9732252155, Purulia, West Bengal, India",23.5398174,86.6850203,Other,1.1102208383976995,10,22.414659958319053,False
152,Purulia,Sarkel Petrol Pump Pahariagora Para 9547759891,"Sarkel Petrol Pump Pahariagora Para 9547759891, petrol pump, Purulia, West Bengal, India",23.5094899,86.5154448,Fuel Station,0.0,10,4.976730003095239,False
153,Purulia,Annapurna Hindu Hotel Jhapa More Contact 9800472048,"Annapurna Hindu Hotel Jhapa More Contact 9800472048, restaurant, Purulia, West Bengal, India",23.3146752,86.36891779999999,Food/Lodging,1.7278130398672729,17,22.001633553376564,False
154,Purulia,Parbes Repairing Center Purulia Barakar Rd Contact 9046167487,"Parbes Repairing Center Purulia Barakar Rd Contact 9046167487, Purulia, West Bengal, India",23.3459056,86.3770055,Vehicle Repair,0.0,17,18.582990660199506,False
155,Purulia,Narayan H P Petrol Pump Anara 9932319044,"Narayan H P Petrol Pump Anara 9932319044, petrol pump, Purulia, West Bengal, India",23.4882015,86.5608924,Fuel Station,5.203990284222543,15,9.012885014287916,False
156,Purulia,Banka Hindu Hotel Dubra Para,"Banka Hindu Hotel Dubra Para, restaurant, Purulia, West Bengal, India",23.542858,86.5122871,Food/Lodging,0.5277602988341689,10,7.306227490737701,False
157,Purulia,Ansari Machine Centre Dubra Para Contact 9082993338,"Ansari Machine Centre Dubra Para Contact 9082993338, Purulia, West Bengal, India",23.5435696,86.51740579999999,Other,0.5277602988341689,11,7.67164467998673,False
158,Purulia,Pahariagora Petrol Pump Pahariagora Para 9547759891,"Pahariagora Petrol Pump Pahariagora Para 9547759891, petrol pump, Purulia, West Bengal, India",23.5094899,86.5154448,Fuel Station,0.0,10,4.976730003095239,False
159,Purulia,Suraj Hotel Neturia Contact 9933483476,"Suraj Hotel Neturia Contact 9933483476, restaurant, Purulia, West Bengal, India",23.6573654,86.72151749999999,Food/Lodging,3.625503772993597,11,31.58848097112916,False
160,Purulia,Firoj Repairing Centre Raghunathpur Barakar Contact 9947450866,"Firoj Repairing Centre Raghunathpur Barakar Contact 9947450866, Purulia, West Bengal, India",23.5343795,86.6686635,Vehicle Repair,0.0,10,20.648667141966577,False
161,Purulia,Kalim Garage Raghunathpur Purulia Rd Contact 9635895326,"Kalim Garage Raghunathpur Purulia Rd Contact 9635895326, auto repair, Purulia, West Bengal, India",23.5343795,86.6686635,Vehicle Repair,0.0,10,20.648667141966577,False
162,Purulia,SN Auto Anirban Gupta Purulia Barakar Rd Contact 8140503006,"SN Auto Anirban Gupta Purulia Barakar Rd Contact 8140503006, Purulia, West Bengal, India",23.3459056,86.3770055,Other,0.0,17,18.582990660199506,False
163,Purulia,Khan Garage Purulia Barakar Rd Contact 9932731707,"Khan Garage Purulia Barakar Rd Contact 9932731707, auto repair, Purulia, West Bengal, India",23.4958949,86.6762176,Vehicle Repair,4.348055121057802,9,20.79092763447727,False
164,Hooghly,Renu Service Station at Basipur Gurap Hooghly Mob9143040928,"Renu Service Station at Basipur Gurap Hooghly Mob9143040928, Hooghly, West Bengal, India",23.0393819,88.1327991,Fuel Station,0.5343298914115013,4,36.14950930056154,False
165,Hooghly,Shiv Shankar Dhaba Khaldhar Gurap Mob7063301291,"Shiv Shankar Dhaba Khaldhar Gurap Mob7063301291, restaurant, Hooghly, West Bengal, India",22.6828621,88.3418782,Food/Lodging,1.0900862409141698,96,8.915780558359572,False
166,Hooghly,Tarak Nath Motor Garage at Sugandhya Hooghly OwnerSri Biswajit Khan7003756653,"Tarak Nath Motor Garage at Sugandhya Hooghly OwnerSri Biswajit Khan7003756653, auto repair, Hooghly, West Bengal, India",22.9076788,88.3397196,Vehicle Repair,5.300660225734243,13,17.454800172732046,False
167,Hooghly,Rajhat Filling Station Goyea Dadpur Hooghly near Maheswarpur More OwnerPankaj Pandey7699935184,"Rajhat Filling Station Goyea Dadpur Hooghly near Maheswarpur More OwnerPankaj Pandey7699935184, Hooghly, West Bengal, India",23.0485676,88.43190729999999,Fuel Station,3.006714571763272,22,35.27958662884558,False
168,Hooghly,Gitanjali Hotel Gurap Bhastara NH2 Mob9474123006,"Gitanjali Hotel Gurap Bhastara NH2 Mob9474123006, restaurant, Hooghly, West Bengal, India",23.0202454,88.1413582,Food/Lodging,0.5860310786027547,4,33.863930105064355,False
169,Hooghly,Lohapatti Garage under Singur PS near Ratanpur flyover,"Lohapatti Garage under Singur PS near Ratanpur flyover, auto repair, Hooghly, West Bengal, India",22.8140988,88.22573779999999,Vehicle Repair,2.4514745059052934,31,10.309649187900812,False
170,Hooghly,Jay Jagannath Petrol Pump Baidyabati OwnerParitosh Ghosh9831087503,"Jay Jagannath Petrol Pump Baidyabati OwnerParitosh Ghosh9831087503, petrol pump, Hooghly, West Bengal, India",23.0393589,88.1275773,Fuel Station,0.5343298914115013,4,36.40785664693451,False
171,Hooghly,Koilash Hotel On 26 no route on NH2 Mob9932605526,"Koilash Hotel On 26 no route on NH2 Mob9932605526, restaurant, Hooghly, West Bengal, India",22.5935808,88.3408082,Fuel Station,0.27059214550697175,81,18.309666089037634,False
172,Hooghly,Biswakarma Motor Garage Sugandhya opposite Jaya Biscuit Company OwnerBhagaban Shaw9131195964,"Biswakarma Motor Garage Sugandhya opposite Jaya Biscuit Company OwnerBhagaban Shaw9131195964, auto repair, Hooghly, West Bengal, India",22.8926875,87.6774375,Vehicle Repair,0.6279611360883569,14,65.90286957933309,False
173,Hooghly,Rabi Baisali Hotel Mob7044159026,"Rabi Baisali Hotel Mob7044159026, restaurant, Hooghly, West Bengal, India",22.7499489,88.26688229999999,Food/Lodging,0.38916003924486936,65,3.709669552409238,False
174,Hooghly,Garage beside Rabi Baisali Hotel on NH2 under Chanditala PS,"Garage beside Rabi Baisali Hotel on NH2 under Chanditala PS, restaurant, Hooghly, West Bengal, India",22.6907875,88.26470309999999,Vehicle Repair,2.710160924458619,98,8.082292433757233,False
175,Hooghly,Hotel Bajrangbali opposite Nabanna under Singur,"Hotel Bajrangbali opposite Nabanna under Singur, restaurant, Hooghly, West Bengal, India",22.5973084,88.26360799999999,Food/Lodging,2.1456055255464994,76,17.928524417906697,False
176,Hooghly,Hotel Hindustan under Gurap PS,"Hotel Hindustan under Gurap PS, restaurant, Hooghly, West Bengal, India",23.0240139,88.137355,Food/Lodging,0.5860310786027547,4,34.43006140977158,False
177,Hooghly,Shibam Dhaba Baidyabati Mob9123626172,"Shibam Dhaba Baidyabati Mob9123626172, restaurant, Hooghly, West Bengal, India",22.7926875,88.31356249999999,Food/Lodging,0.49331120375873166,48,4.394405944068135,False
178,Hooghly,HP Luxmi Petrol Pump 522 Grand Trunk Rd Mahesh Bose Para Ph03326623547,"HP Luxmi Petrol Pump 522 Grand Trunk Rd Mahesh Bose Para Ph03326623547, petrol pump, Hooghly, West Bengal, India",22.7427901,88.350501,Fuel Station,0.20944963598096178,68,5.067550316652205,False
179,Hooghly,Laltu Dhaba Durgapur Expy Monoharpur Dankuni Mob9903611771,"Laltu Dhaba Durgapur Expy Monoharpur Dankuni Mob9903611771, restaurant, Hooghly, West Bengal, India",22.6880142,88.294465,Food/Lodging,0.7799779684363578,102,7.435898581282317,False
180,Hooghly,Bhandari Automobiles Pvt Ltd Serampore Old Delhi Road Bangihati More Ph03366137591,"Bhandari Automobiles Pvt Ltd Serampore Old Delhi Road Bangihati More Ph03366137591, Hooghly, West Bengal, India",22.7477635,88.3482004,Vehicle Repair,0.30965694084791967,69,4.721779604354371,False
181,Hooghly,Indian Oil Petrol Pump Serampore SH2 Sreerampore West Bengal 712203,"Indian Oil Petrol Pump Serampore SH2 Sreerampore West Bengal 712203, petrol pump, Hooghly, West Bengal, India",22.7412429,88.3182183,Fuel Station,0.9862507946316721,70,2.1633624535038387,False
182,Hooghly,Punjabi Brothers Dhaba Delhi Road Belanagar Dankuni Ph9088844412,"Punjabi Brothers Dhaba Delhi Road Belanagar Dankuni Ph9088844412, restaurant, Hooghly, West Bengal, India",22.6715702,88.30276440000002,Food/Lodging,0.00433179786342757,103,9.215930779865694,False
183,Hooghly,Bapuli  Pupuli Mazumdar 176 GT Road Sheoraphuli Hooghly Ph9152688209,"Bapuli  Pupuli Mazumdar 176 GT Road Sheoraphuli Hooghly Ph9152688209, Hooghly, West Bengal, India",22.7708113,88.32914799999999,Other,0.03672839504299897,67,3.2630847852475897,False
184,Hooghly,Indian Oil Petrol Pump Grand Trunk Rd Barabagan Serampore,"Indian Oil Petrol Pump Grand Trunk Rd Barabagan Serampore, petrol pump, Hooghly, West Bengal, India",22.7688469,88.3300576,Fuel Station,0.23750740594238529,67,3.227199310418718,False
185,Hooghly,Malwa Hotel Durgapur Expy Dankuni Ph8100005320,"Malwa Hotel Durgapur Expy Dankuni Ph8100005320, restaurant, Hooghly, West Bengal, India",22.9424662,88.1828508,Food/Lodging,9.635410139891178,5,24.248039793681997,False
186,Hooghly,Gautam Maruti Service Station Hindmotor Bhadrakali Hooghly Ph9152950020,"Gautam Maruti Service Station Hindmotor Bhadrakali Hooghly Ph9152950020, Hooghly, West Bengal, India",22.6799373,88.35201939999999,Fuel Station,1.0900862409141698,92,9.706218696780162,False
187,Hooghly,Bharat Petroleum Petrol Pump  B Dey I Pvt Ltd Grand Trunk Rd Serampore,"Bharat Petroleum Petrol Pump  B Dey I Pvt Ltd Grand Trunk Rd Serampore, petrol pump, Hooghly, West Bengal, India",22.751669,88.330398,Fuel Station,0.08941147035876579,69,2.8541144148022255,False
188,Hooghly,Ludhiana Dhaba NH2 Old Delhi Road Dankuni Ph9163355787,"Ludhiana Dhaba NH2 Old Delhi Road Dankuni Ph9163355787, restaurant, Hooghly, West Bengal, India",22.7081182,88.2998618,Food/Lodging,1.3807368766994728,83,5.1603586824030465,False
189,Hooghly,Rajib Car Service Musalman Para Lane Serampore Ph9477090238,"Rajib Car Service Musalman Para Lane Serampore Ph9477090238, Hooghly, West Bengal, India",22.7546424,88.3417547,Other,0.09786944007244039,69,4.0018492397238505,False
190,Hooghly,Bharat Petroleum Petrol Pump  Mukherjee SS 224A Grand Trunk Rd,"Bharat Petroleum Petrol Pump  Mukherjee SS 224A Grand Trunk Rd, petrol pump, Hooghly, West Bengal, India",22.7499133,88.3462809,Fuel Station,0.30965694084791967,69,4.4944029439108615,False
191,Hooghly,Sai Baba Hotel Jagannathpur NH2 Dankuni Ph9051899852,"Sai Baba Hotel Jagannathpur NH2 Dankuni Ph9051899852, restaurant, Hooghly, West Bengal, India",22.7274464,88.3114851,Food/Lodging,0.2052571343690941,71,3.1341862382164245,False
192,Hooghly,Raychowdhury Enterprise RBC St Serampore Ph9836610039,"Raychowdhury Enterprise RBC St Serampore Ph9836610039, Hooghly, West Bengal, India",22.7319642,88.344021,Other,1.3750350314519044,71,4.917659892482054,False
193,Hooghly,Banik Filling Station NH2 Bypass Rajyadharpur Serampore Ph9830442456,"Banik Filling Station NH2 Bypass Rajyadharpur Serampore Ph9830442456, Hooghly, West Bengal, India",22.7501118,88.31833619999999,Fuel Station,0.9316089564359196,69,1.6716206807456753,False
194,Hooghly,NH2 Food Junction TN Mukherjee Road Dankuni Ph9437140779,"NH2 Food Junction TN Mukherjee Road Dankuni Ph9437140779, Hooghly, West Bengal, India",22.6810013,88.2943021,Food/Lodging,0.2783642799384408,103,8.212840473898842,False
195,Hooghly,Maruti Suzuki Service Center Serampore Dakshin Rajyadharpur Ph8479881992,"Maruti Suzuki Service Center Serampore Dakshin Rajyadharpur Ph8479881992, Hooghly, West Bengal, India",22.7565149,88.3241953,Vehicle Repair,0.7461323265177499,68,2.2131556283749423,False
196,Hooghly,HP Petrol Pump Ph9830086064,"HP Petrol Pump Ph9830086064, petrol pump, Hooghly, West Bengal, India",22.630201,88.378281,Fuel Station,4.389183005581233,91,15.841566275737321,False
197,Hooghly,Samrat Hotel  Restaurant NS Avenue Serampore Ph03326620896,"Samrat Hotel  Restaurant NS Avenue Serampore Ph03326620896, restaurant, Hooghly, West Bengal, India",22.75412,88.3403493,Food/Lodging,0.05809249272627274,69,3.857865040681241,False
198,Hooghly,Prakash Motor Works Castrol Car Care Old GT Road Konnagar Ph9836772311,"Prakash Motor Works Castrol Car Care Old GT Road Konnagar Ph9836772311, Hooghly, West Bengal, India",22.7122081,88.3554228,Vehicle Repair,2.488652326681121,76,7.160218441126761,False
199,Hooghly,Castrol Point Petrol Pump 532A Grand Trunk Rd Ph03326524567,"Castrol Point Petrol Pump 532A Grand Trunk Rd Ph03326524567, petrol pump, Hooghly, West Bengal, India",22.7445854,88.3498829,Fuel Station,0.20944963598096178,69,4.958318954739248,False
200,Hooghly,Ashirbad Hotel Bangihati Village Rishra Ph8013545612,"Ashirbad Hotel Bangihati Village Rishra Ph8013545612, restaurant, Hooghly, West Bengal, India",22.7261742,88.310035,Food/Lodging,0.2052571343690941,71,3.232294486894014,False
201,Hooghly,Ghosh Enterprise Dr Chatterjee Lane Serampore Ph9830121732,"Ghosh Enterprise Dr Chatterjee Lane Serampore Ph9830121732, Hooghly, West Bengal, India",22.7542597,88.3408952,Other,0.05809249272627274,69,3.913722301740414,False
202,Hooghly,Bharat Petroleum Petrol Pump Mishra Bros Sheoraphuli GT Road,"Bharat Petroleum Petrol Pump Mishra Bros Sheoraphuli GT Road, petrol pump, Hooghly, West Bengal, India",22.7791305,88.3235523,Fuel Station,1.05250750186158,67,3.476997708680775,False
