Sr No.,District,Service,full_address,Latitude,Longitude
612,Darjeeling,Mahalui Auto Service Mirik 9641428664,"Mahalui Auto Service Mirik 9641428664, Darjeeling, West Bengal, India",26.8852968,88.1827931
613,Darjeeling,Hill View Auto Service HC Rd Sonada 9434048886,"Hill View Auto Service HC Rd Sonada 9434048886, Darjeeling, West Bengal, India",26.9676744,88.27334689999999
614,Darjeeling,COCO Matigara Indian Oil 03532571591,"COCO Matigara Indian Oil 03532571591, Darjeeling, West Bengal, India",26.7223104,88.38103629999999
615,Darjeeling,Jaiswal Line Hotel Matigara 8250215138,"Jaiswal Line Hotel Matigara 8250215138, restaurant, Darjeeling, West Bengal, India",26.7225578,88.3820854
616,Darjeeling,Akram Automobiles Matigara 7908432425,"Akram Automobiles Matigara 7908432425, Darjeeling, West Bengal, India",26.7223104,88.38103629999999
617,Darjeeling,Aradhya Service Station Bharat Petroleum Matigara 8918123225,"Aradhya Service Station Bharat Petroleum Matigara 8918123225, petrol pump, Darjeeling, West Bengal, India",26.7233156,88.38258850000001
618,Darjeeling,Nitai Hotel  Restaurant Goshpukur,"Nitai Hotel  Restaurant Goshpukur, restaurant, Darjeeling, West Bengal, India",26.6770419,88.4298077
619,Darjeeling,Gupta Motors Khaprail 9832479215,"Gupta Motors Khaprail 9832479215, Darjeeling, West Bengal, India",27.0624883,88.4707932
620,Darjeeling,Fuel Center Indian Oil Matigara 7432079019  9434889827,"Fuel Center Indian Oil Matigara 7432079019  9434889827, petrol pump, Darjeeling, West Bengal, India",26.7523578,88.3919026
621,Darjeeling,Gourango Shil Goshpukur Main Road Moilani Jote 8945972827,"Gourango Shil Goshpukur Main Road Moilani Jote 8945972827, Darjeeling, West Bengal, India",26.5803935,88.2844781
622,Darjeeling,Mandal Garage Matigara 9832536574,"Mandal Garage Matigara 9832536574, auto repair, Darjeeling, West Bengal, India",26.7314978,88.37492189999999
623,Darjeeling,Pioneer Auto Service Indian Oil Upper Bagdogra 7699004044,"Pioneer Auto Service Indian Oil Upper Bagdogra 7699004044, Darjeeling, West Bengal, India",26.7315704,88.4072072
624,Darjeeling,Modak Hotel Goshpukur Main Road 9434377569,"Modak Hotel Goshpukur Main Road 9434377569, restaurant, Darjeeling, West Bengal, India",26.7348818,88.4200355
625,Darjeeling,Swapan  Sagar Garage Naxalbari 7031369061,"Swapan  Sagar Garage Naxalbari 7031369061, auto repair, Darjeeling, West Bengal, India",26.7336906,88.40803869999999
626,Darjeeling,Bagdogra Auto Supply Upper Bagdogra 7001155219,"Bagdogra Auto Supply Upper Bagdogra 7001155219, Darjeeling, West Bengal, India",26.6994306,88.320189
627,Darjeeling,Babu Hotel Goshpukur Main Road 9775819592,"Babu Hotel Goshpukur Main Road 9775819592, restaurant, Darjeeling, West Bengal, India",26.592765,88.2881127
628,Darjeeling,Birbal Garage Bidhan Nagar 9002893264,"Birbal Garage Bidhan Nagar 9002893264, auto repair, Darjeeling, West Bengal, India",26.6863907,88.2185856
629,Darjeeling,Naxalbari Service Station 24x7 Naxalbari 03532488130,"Naxalbari Service Station 24x7 Naxalbari 03532488130, Darjeeling, West Bengal, India",26.6823035,88.1998512
630,Darjeeling,Jagadamba Line Hotel Goshpukur Main Road,"Jagadamba Line Hotel Goshpukur Main Road, restaurant, Darjeeling, West Bengal, India",26.5927653,88.28808149999999
631,Darjeeling,Maa Kali Garage Bidhan Nagar 8250312981,"Maa Kali Garage Bidhan Nagar 8250312981, auto repair, Darjeeling, West Bengal, India",27.0391999,88.2638789
632,Darjeeling,Ma Durga Fuel Service Goshpukur 9932003163,"Ma Durga Fuel Service Goshpukur 9932003163, petrol pump, Darjeeling, West Bengal, India",26.7591948,88.4185031
633,Darjeeling,Ekka Hotel Goshpukur Main Road 9932214281,"Ekka Hotel Goshpukur Main Road 9932214281, restaurant, Darjeeling, West Bengal, India",26.5790154,88.2812955
634,Darjeeling,Amar Garage Eastern Bypass Dabgram Sahudangi 9434222584,"Amar Garage Eastern Bypass Dabgram Sahudangi 9434222584, auto repair, Darjeeling, West Bengal, India",26.7453413,88.4538293
635,Darjeeling,Maa Parbati Fuels Goshpukur Main Road 9002582488,"Maa Parbati Fuels Goshpukur Main Road 9002582488, petrol pump, Darjeeling, West Bengal, India",26.5927653,88.28808149999999
636,Darjeeling,Guruji Dhaba Goshpukur Main Road Near Toll 9851687699,"Guruji Dhaba Goshpukur Main Road Near Toll 9851687699, restaurant, Darjeeling, West Bengal, India",26.5927653,88.28808149999999
637,Darjeeling,Sona Wheels Pvt Ltd Sevoke Road Near Vega Mall 7067321611,"Sona Wheels Pvt Ltd Sevoke Road Near Vega Mall 7067321611, Darjeeling, West Bengal, India",26.7677872,88.44563099999999
638,Darjeeling,Bidhans Petrol Pump Bidhan Nagar 9851502596,"Bidhans Petrol Pump Bidhan Nagar 9851502596, petrol pump, Darjeeling, West Bengal, India",26.4933996,88.238826
639,Darjeeling,825 Bidhan Nagar 9800387889,"825 Bidhan Nagar 9800387889, Darjeeling, West Bengal, India",26.494137,88.2388162
640,Darjeeling,Sevoke Motors Sevoke Road 8929268615,"Sevoke Motors Sevoke Road 8929268615, Darjeeling, West Bengal, India",26.7336462,88.4329266
641,Darjeeling,Kamal Enterprise Reliance Bidhan Nagar 99711877791  9832055678,"Kamal Enterprise Reliance Bidhan Nagar 99711877791  9832055678, Darjeeling, West Bengal, India",26.494137,88.2388162
642,Darjeeling,Baldev Hotel Bidhan Nagar 9064572053,"Baldev Hotel Bidhan Nagar 9064572053, restaurant, Darjeeling, West Bengal, India",26.494137,88.2388162
643,Darjeeling,Beekay Auto Matigara 8929268011,"Beekay Auto Matigara 8929268011, Darjeeling, West Bengal, India",26.7165375,88.3728601
644,Darjeeling,Pine Farm Service Station Bidhan Nagar 9434046997,"Pine Farm Service Station Bidhan Nagar 9434046997, Darjeeling, West Bengal, India",26.5005901,88.2408785
645,Darjeeling,Sri Ramkrishna Line Hotel Fulbari 9933878705,"Sri Ramkrishna Line Hotel Fulbari 9933878705, restaurant, Darjeeling, West Bengal, India",26.6409211,88.42769129999999
646,Darjeeling,OSL Automotive Pvt Ltd Sevoke Road 9800003400,"OSL Automotive Pvt Ltd Sevoke Road 9800003400, Darjeeling, West Bengal, India",26.7516108,88.4396393
647,Darjeeling,Prakash Service Station Bidhan Nagar 9233423515,"Prakash Service Station Bidhan Nagar 9233423515, Darjeeling, West Bengal, India",26.494137,88.2388162
648,Darjeeling,Khokon Motor Works Pvt Ltd Matigara 7407245959  7407091500,"Khokon Motor Works Pvt Ltd Matigara 7407245959  7407091500, Darjeeling, West Bengal, India",26.7217396,88.3904811
649,Darjeeling,Bidhan Service Station Jagannathpur Bidhan Nagar 8942818943,"Bidhan Service Station Jagannathpur Bidhan Nagar 8942818943, Darjeeling, West Bengal, India",26.4807286,88.23650330000001
650,Darjeeling,Allied Autowheels Siliguri Pvt Ltd 2nd Mile Sevoke Road 7797488831,"Allied Autowheels Siliguri Pvt Ltd 2nd Mile Sevoke Road 7797488831, Darjeeling, West Bengal, India",26.7300843,88.4531933
651,Darjeeling,Fillco Pump Bidhan Nagar 9434874970,"Fillco Pump Bidhan Nagar 9434874970, Darjeeling, West Bengal, India",26.494137,88.2388162
652,Darjeeling,Topsel Toyota Matigara 03532571107,"Topsel Toyota Matigara 03532571107, Darjeeling, West Bengal, India",26.7232311,88.38759080000001
653,Darjeeling,Siddhi Vinayak Bidhan Nagar 9932923924,"Siddhi Vinayak Bidhan Nagar 9932923924, Darjeeling, West Bengal, India",26.494137,88.2388162
654,Darjeeling,Lexican Motors Matigara 9830802612,"Lexican Motors Matigara 9830802612, Darjeeling, West Bengal, India",26.7305218,88.3742497
655,Darjeeling,Ram Fueling Eastern Bypass Dabgram Sahudangi 9434222584,"Ram Fueling Eastern Bypass Dabgram Sahudangi 9434222584, petrol pump, Darjeeling, West Bengal, India",26.7079263,88.4588558
656,Darjeeling,Koushal Hyundai Matigara 8170081708,"Koushal Hyundai Matigara 8170081708, Darjeeling, West Bengal, India",26.7181409,88.373592
657,Darjeeling,Roy Kisan Seva Kendra Eastern Bypass Dabgram 9679278556,"Roy Kisan Seva Kendra Eastern Bypass Dabgram 9679278556, Darjeeling, West Bengal, India",26.7079263,88.4588558
658,Darjeeling,Berlia Hyundai Sevoke Road 9093021000,"Berlia Hyundai Sevoke Road 9093021000, Darjeeling, West Bengal, India",26.7332771,88.4327519
659,Darjeeling,Siliguri Service Center BP Tinbatti More 9434057991,"Siliguri Service Center BP Tinbatti More 9434057991, Darjeeling, West Bengal, India",26.6904278,88.4164242
660,Darjeeling,Shree Force Darjeeling More Near Siliguri Gate 9593941333,"Shree Force Darjeeling More Near Siliguri Gate 9593941333, Darjeeling, West Bengal, India",26.7348702,88.4089394
661,Darjeeling,More Service Center HP Tinbatti More 9434021122,"More Service Center HP Tinbatti More 9434021122, Darjeeling, West Bengal, India",26.6904278,88.4164242
662,Darjeeling,Topsel Trucking Fulbari 9735913205,"Topsel Trucking Fulbari 9735913205, Darjeeling, West Bengal, India",26.6262351,88.4440502
663,Darjeeling,Kawakhali Fuel Center Near Medical College 9434839042,"Kawakhali Fuel Center Near Medical College 9434839042, petrol pump, Darjeeling, West Bengal, India",26.6359584,88.3663499
664,Darjeeling,Gateway Ford Pvt Ltd Gosaipur 03536552686,"Gateway Ford Pvt Ltd Gosaipur 03536552686, Darjeeling, West Bengal, India",26.7393884,88.4415818
665,Darjeeling,MS Swastik Fuel Ranidanga 9007206519,"MS Swastik Fuel Ranidanga 9007206519, petrol pump, Darjeeling, West Bengal, India",26.6988717,88.4114342
666,Darjeeling,Impression Honda 3rd Mile Sevoke Road 8657588904,"Impression Honda 3rd Mile Sevoke Road 8657588904, Darjeeling, West Bengal, India",26.8086767,88.4514321
667,Darjeeling,Phasidewa Filling Station Essar Oil Phasidewa 9800644997,"Phasidewa Filling Station Essar Oil Phasidewa 9800644997, Darjeeling, West Bengal, India",26.5984558,88.3761213
668,Darjeeling,Tirupati Service Station Gosaipur Near Ford Showroom 03532551652,"Tirupati Service Station Gosaipur Near Ford Showroom 03532551652, Darjeeling, West Bengal, India",26.7042112,88.3470796
669,Darjeeling,Terai Fuels Medical More Kadamtala 9434049406,"Terai Fuels Medical More Kadamtala 9434049406, petrol pump, Darjeeling, West Bengal, India",26.7128161,88.4185576
670,Darjeeling,Ganapati Square Fuel Center Khaprail More Patharghata 9733078399,"Ganapati Square Fuel Center Khaprail More Patharghata 9733078399, petrol pump, Darjeeling, West Bengal, India",26.7384876,88.3540986
671,Darjeeling,Hill View Fuels Sukna 943401513,"Hill View Fuels Sukna 943401513, petrol pump, Darjeeling, West Bengal, India",26.7701704,88.378371
672,Darjeeling,Free Kick Venture Pvt Ltd Champasari 9681054799,"Free Kick Venture Pvt Ltd Champasari 9681054799, Darjeeling, West Bengal, India",26.7483261,88.4164663
673,Darjeeling,Sarda Auto Care Mallaguri 9800258888,"Sarda Auto Care Mallaguri 9800258888, Darjeeling, West Bengal, India",26.7363737,88.3572198
674,Darjeeling,Joy Service Station 3 Mile Sevoke Road 9832095981  9064885477,"Joy Service Station 3 Mile Sevoke Road 9832095981  9064885477, Darjeeling, West Bengal, India",27.0591263,88.258894
675,Darjeeling,Sona Petrol Pump Salugara 03532590841  9474390332,"Sona Petrol Pump Salugara 03532590841  9474390332, petrol pump, Darjeeling, West Bengal, India",26.756509,88.44097959999999
676,Darjeeling,Sagar Service Station Near PCM Bus Stand 9434308057  03532542664,"Sagar Service Station Near PCM Bus Stand 9434308057  03532542664, Darjeeling, West Bengal, India",26.7422446,88.43629419999999
677,Darjeeling,Five Star Service Station Hill Cart Road 9434047942,"Five Star Service Station Hill Cart Road 9434047942, Darjeeling, West Bengal, India",26.8819623,88.3213858
678,Darjeeling,Fulbari Petrol Pump Fulbari 9832300906,"Fulbari Petrol Pump Fulbari 9832300906, petrol pump, Darjeeling, West Bengal, India",27.029102,88.2692335
679,S24,Reliance Pump at Khariberia,"Reliance Pump at Khariberia, S24, West Bengal, India",22.4052752,88.2923363
680,S24,DEBUR HOTEL Sultanpur Diamond Harbour Ph 9933002030,"DEBUR HOTEL Sultanpur Diamond Harbour Ph 9933002030, restaurant, S24, West Bengal, India",22.1752361,88.20181389999999
681,S24,BHANDARY WORKSHOP Sultanpur Diamond Harbour Ph 9073384910,"BHANDARY WORKSHOP Sultanpur Diamond Harbour Ph 9073384910, auto repair, S24, West Bengal, India",22.1872975,88.18964869999999
682,S24,Reliance Pump at Razarhat,"Reliance Pump at Razarhat, S24, West Bengal, India",22.6290737,88.43436849999999
683,S24,LOKNATH HINDU HOTEL New Madhabpur Nagendrabazar Diamond Harbour Ph 9434026064  9563957817,"LOKNATH HINDU HOTEL New Madhabpur Nagendrabazar Diamond Harbour Ph 9434026064  9563957817, restaurant, S24, West Bengal, India",22.1774546,88.1973579
684,S24,Hira Auto Centre Lalpool Diamond Harbour Ph 9434566357,"Hira Auto Centre Lalpool Diamond Harbour Ph 9434566357, S24, West Bengal, India",22.3454556,88.074272
685,S24,HP Pump at USTHI,"HP Pump at USTHI, S24, West Bengal, India",22.2322625,88.27288209999999
686,S24,GHARANA HOTEL Down Town Diamond Harbour Ph 8972191516,"GHARANA HOTEL Down Town Diamond Harbour Ph 8972191516, restaurant, S24, West Bengal, India",22.1944731,88.1894979
687,S24,Jharna Tyre and Service 76 Bus Stand Diamond Harbour Ph 9474155820,"Jharna Tyre and Service 76 Bus Stand Diamond Harbour Ph 9474155820, S24, West Bengal, India",22.3577343,88.2705823
688,S24,HP Pump at Dostipur,"HP Pump at Dostipur, S24, West Bengal, India",22.4696583,88.310224
689,S24,Mahamaya Hotel  Restaurant near bus stand Kakdwip West Bengal 743347 Ph 9043950288,"Mahamaya Hotel  Restaurant near bus stand Kakdwip West Bengal 743347 Ph 9043950288, restaurant, S24, West Bengal, India",21.8702596,88.18517039999999
690,S24,Bimala Engineering Workshop Machine workshop Kakdwip West Bengal,"Bimala Engineering Workshop Machine workshop Kakdwip West Bengal, auto repair, S24, West Bengal, India",21.870865,88.1798683
691,S24,HP Pump at DHBATA,"HP Pump at DHBATA, S24, West Bengal, India",22.9867569,87.8549755
692,S24,Hotel Shivam Food Court Kakdwip West Bengal 743347 Ph 9126369426,"Hotel Shivam Food Court Kakdwip West Bengal 743347 Ph 9126369426, restaurant, S24, West Bengal, India",21.8670266,88.18316109999999
693,S24,Radhagovinda Engineering Workshop Kakdwip West Bengal,"Radhagovinda Engineering Workshop Kakdwip West Bengal, auto repair, S24, West Bengal, India",21.8808053,88.2187344
694,S24,HP Pump at Kulpi,"HP Pump at Kulpi, S24, West Bengal, India",22.0814914,88.24490139999999
695,S24,Hotel Boishaki Bus Stand Kakdwip SD 19 743347 Ph 9932683344,"Hotel Boishaki Bus Stand Kakdwip SD 19 743347 Ph 9932683344, restaurant, S24, West Bengal, India",21.8708539,88.1859442
696,S24,HABIB SERVICE CENTRE Castrol Bikepoint Kakdweep Rath Tola Samsan Ghat Kakdwip West Bengal 743347 Ph 09932634092,"HABIB SERVICE CENTRE Castrol Bikepoint Kakdweep Rath Tola Samsan Ghat Kakdwip West Bengal 743347 Ph 09932634092, S24, West Bengal, India",21.8672238,88.18934080000001
697,S24,HP Pump at Natuna Rasta,"HP Pump at Natuna Rasta, S24, West Bengal, India",22.9867569,87.8549755
698,S24,Shah Honda Ashirvad Rathtala Kakdwip 24 Parganas South West Bengal 743347 Ph 07872854046,"Shah Honda Ashirvad Rathtala Kakdwip 24 Parganas South West Bengal 743347 Ph 07872854046, S24, West Bengal, India",21.8472675,88.2727228
699,S24,Reliance pump at Lot 8,"Reliance pump at Lot 8, S24, West Bengal, India",22.9867569,87.8549755
700,S24,Bipul Garage Kamalganj South 24 Parganas 700103 Ph 9830413750,"Bipul Garage Kamalganj South 24 Parganas 700103 Ph 9830413750, auto repair, S24, West Bengal, India",22.4453039,88.4056282
701,S24,HP Pump at Kakdeep Near SBI,"HP Pump at Kakdeep Near SBI, S24, West Bengal, India",21.876028,88.185276
702,S24,MilanSubhas Khasmallick Baruipur South 24 Parganas Ph 8981430655  7003555217,"MilanSubhas Khasmallick Baruipur South 24 Parganas Ph 8981430655  7003555217, S24, West Bengal, India",22.3815934,88.4221322
703,S24,HPIOCReliance at Namkhana,"HPIOCReliance at Namkhana, S24, West Bengal, India",21.7699486,88.23151299999999
704,S24,Manna Workshop TATA Prop Dhiman Manna Baruipur South 24 Parganas Ph 8584068296  7595055704,"Manna Workshop TATA Prop Dhiman Manna Baruipur South 24 Parganas Ph 8584068296  7595055704, auto repair, S24, West Bengal, India",22.3558285,88.43532239999999
705,S24,HP Pump at Kachuberia Ashrammore,"HP Pump at Kachuberia Ashrammore, S24, West Bengal, India",22.9867569,87.8549755
706,S24,Pailan Body Builders Pailan South 24 Parganas Ph 9748104438,"Pailan Body Builders Pailan South 24 Parganas Ph 9748104438, S24, West Bengal, India",22.429262,88.3069213
707,S24,Petrol Pump near Rundranagar BDO,"Petrol Pump near Rundranagar BDO, petrol pump, S24, West Bengal, India",21.7428911,88.0946799
708,S24,IOC Pump at Kalinagar,"IOC Pump at Kalinagar, S24, West Bengal, India",22.4192534,88.8694951
709,S24,MS Bishnu Oil 147 Diamond Harbour Rd Diamond Harbour Ph 9748409182  9749756227,"MS Bishnu Oil 147 Diamond Harbour Rd Diamond Harbour Ph 9748409182  9749756227, S24, West Bengal, India",22.2454387,88.18478139999999
710,S24,Bata Pump Diamond Harbour Ph 8159948117,"Bata Pump Diamond Harbour Ph 8159948117, S24, West Bengal, India",22.1911144,88.1888968
711,S24,HP Pump Roychak Diamond Harbour Ph 9433209314,"HP Pump Roychak Diamond Harbour Ph 9433209314, S24, West Bengal, India",22.2204305,88.2371075
712,S24,HP Pump Gangaramur Bishnupur Diamond Harbour Ph 9830116364,"HP Pump Gangaramur Bishnupur Diamond Harbour Ph 9830116364, S24, West Bengal, India",22.3811836,88.26801720000002
713,S24,HP Petrol Pump Kakdwip West Bengal Ph 09732545854,"HP Petrol Pump Kakdwip West Bengal Ph 09732545854, petrol pump, S24, West Bengal, India",21.8754971,88.18515
714,S24,GHOSH SERVICE CENTER Indian Oil Kakdwip West Bengal Ph 09531581967,"GHOSH SERVICE CENTER Indian Oil Kakdwip West Bengal Ph 09531581967, S24, West Bengal, India",21.8754971,88.18515
715,S24,Swami Vivekananda Grampanchayet Petrol Pump Kakdwip West Bengal,"Swami Vivekananda Grampanchayet Petrol Pump Kakdwip West Bengal, petrol pump, S24, West Bengal, India",21.8569771,88.19663279999999
716,S24,PFT MOBILE POINTE Petrol Pump Kakdwip West Bengal,"PFT MOBILE POINTE Petrol Pump Kakdwip West Bengal, petrol pump, S24, West Bengal, India",21.876028,88.185276
717,S24,Sumon Petrol Pump Akshyanagar West Bengal,"Sumon Petrol Pump Akshyanagar West Bengal, petrol pump, S24, West Bengal, India",21.8650989,88.2120315
718,S24,KAKDWIP OIL CENTRE IOC Petrol Pump Kakdwip West Bengal,"KAKDWIP OIL CENTRE IOC Petrol Pump Kakdwip West Bengal, petrol pump, S24, West Bengal, India",21.876028,88.185276
719,S24,Reliance Pump Kalinagar West Bengal,"Reliance Pump Kalinagar West Bengal, S24, West Bengal, India",22.4192534,88.8694951
720,S24,JASH SERVICE STATION Akshyanagar West Bengal,"JASH SERVICE STATION Akshyanagar West Bengal, S24, West Bengal, India",21.8547758,88.1981553
721,S24,Indian Oil Gas Station Petrol Pump Kasinagar West Bengal,"Indian Oil Gas Station Petrol Pump Kasinagar West Bengal, petrol pump, S24, West Bengal, India",21.9155189,88.1901046
722,S24,HP Petrol Pump Kolkata West Bengal Ph 09339905600,"HP Petrol Pump Kolkata West Bengal Ph 09339905600, petrol pump, S24, West Bengal, India",22.5893688,88.3687787
723,S24,Baruipur Oil Station Ukilpara Rd Railgate Baruipur Ph 789082733,"Baruipur Oil Station Ukilpara Rd Railgate Baruipur Ph 789082733, S24, West Bengal, India",22.3617755,88.43207559999999
724,S24,Saha Pump Near 218 Bus Stand Baruipur South 24 Parganas Ph 9903000124,"Saha Pump Near 218 Bus Stand Baruipur South 24 Parganas Ph 9903000124, S24, West Bengal, India",22.3485567,88.4400615
725,S24,Sundarban Service Station Canning South 24 Parganas Ph 9434500527,"Sundarban Service Station Canning South 24 Parganas Ph 9434500527, S24, West Bengal, India",22.3103729,88.65789679999999
726,S24,Bharat Petrol Pump Canning Basanti Rd Kathalberia South 24 Parganas 743329 Ph 9732520105,"Bharat Petrol Pump Canning Basanti Rd Kathalberia South 24 Parganas 743329 Ph 9732520105, petrol pump, S24, West Bengal, India",22.3022966,88.6863587
727,S24,Tridev Service Station Pailan South 24 Parganas Ph 8240388651  9433014831,"Tridev Service Station Pailan South 24 Parganas Ph 8240388651  9433014831, S24, West Bengal, India",22.429262,88.3069213
728,S24,K C Paul Service Station Budge Budge South 24 Parganas Ph 9681244927,"K C Paul Service Station Budge Budge South 24 Parganas Ph 9681244927, S24, West Bengal, India",22.4736564,88.1739326
729,S24,Auto Car Service Station Budge Budge South 24 Parganas Ph 9831849070  9874141746,"Auto Car Service Station Budge Budge South 24 Parganas Ph 9831849070  9874141746, S24, West Bengal, India",22.6845119,88.4176104
730,S24,Budge Budge Service Station Budge Budge South 24 Parganas Ph 9143297448,"Budge Budge Service Station Budge Budge South 24 Parganas Ph 9143297448, S24, West Bengal, India",22.4736564,88.1739326
731,S24,Radha Rani Petrol Pump Budge Budge South 24 Parganas Ph 9674136792,"Radha Rani Petrol Pump Budge Budge South 24 Parganas Ph 9674136792, petrol pump, S24, West Bengal, India",22.5131872,88.3236347
732,S24,Om Auto Petrol Pump Budge Budge South 24 Parganas Ph 8336927945,"Om Auto Petrol Pump Budge Budge South 24 Parganas Ph 8336927945, petrol pump, S24, West Bengal, India",22.5857451,88.32763680000001
733,S24,P M Enterprise Budge Budge South 24 Parganas Ph 9051095159,"P M Enterprise Budge Budge South 24 Parganas Ph 9051095159, S24, West Bengal, India",22.4736564,88.1739326
734,S24,Suparna Filling Station Maheshtala South 24 Parganas Ph 9433034907,"Suparna Filling Station Maheshtala South 24 Parganas Ph 9433034907, S24, West Bengal, India",22.5359135,88.27908029999999
735,S24,Tarun Service Station Amtala South 24 Parganas Ph 9830292308,"Tarun Service Station Amtala South 24 Parganas Ph 9830292308, S24, West Bengal, India",22.3705572,88.27178289999999
736,S24,Rintu Service Station Amtala South 24 Parganas Ph 9437126613,"Rintu Service Station Amtala South 24 Parganas Ph 9437126613, S24, West Bengal, India",22.383331,88.27326099999999
737,S24,Sampark Pump Amtala South 24 Parganas Ph 9330330530,"Sampark Pump Amtala South 24 Parganas Ph 9330330530, S24, West Bengal, India",22.3668822,88.2777344
738,S24,Khariberia Reliance Pump Khariberia Amtala South 24 Parganas Ph 9525403235,"Khariberia Reliance Pump Khariberia Amtala South 24 Parganas Ph 9525403235, S24, West Bengal, India",22.3668822,88.2777344
739,S24,Rahul Service Station Khariberia Amtala South 24 Parganas Ph 9748465651,"Rahul Service Station Khariberia Amtala South 24 Parganas Ph 9748465651, S24, West Bengal, India",22.3974207,88.2777239
740,Jalpaiguri,Fulbari Petrol Pump Fulbari 9832300906,"Fulbari Petrol Pump Fulbari 9832300906, petrol pump, Jalpaiguri, West Bengal, India",26.6671059,88.4188101
741,Jalpaiguri,Jwala Hotel Telipara,"Jwala Hotel Telipara, restaurant, Jalpaiguri, West Bengal, India",26.7148353,88.46218909999999
742,Jalpaiguri,Nanu Garage LRP More,"Nanu Garage LRP More, auto repair, Jalpaiguri, West Bengal, India",26.5214579,88.7195567
743,Jalpaiguri,Roy  Cousin NH17 Near Mal Fire Station 03562255074,"Roy  Cousin NH17 Near Mal Fire Station 03562255074, Jalpaiguri, West Bengal, India",26.8648542,88.74218309999999
744,Jalpaiguri,Taleb Hotel Vemtia,"Taleb Hotel Vemtia, restaurant, Jalpaiguri, West Bengal, India",26.5565404,88.99669109999999
745,Jalpaiguri,Subanna Garage Dhupguri,"Subanna Garage Dhupguri, auto repair, Jalpaiguri, West Bengal, India",26.5821321,89.0051441
746,Jalpaiguri,Jalpaiguri Service Station Patkata 9733022000,"Jalpaiguri Service Station Patkata 9733022000, Jalpaiguri, West Bengal, India",26.5593267,88.73061419999999
747,Jalpaiguri,Pankha Hotel Jhajangi,"Pankha Hotel Jhajangi, restaurant, Jalpaiguri, West Bengal, India",26.5621642,88.8835837
748,Jalpaiguri,Sankar Garage Jhajangi,"Sankar Garage Jhajangi, auto repair, Jalpaiguri, West Bengal, India",26.5621642,88.8835837
749,Jalpaiguri,Sarkar Service DVC Rd 9434004911,"Sarkar Service DVC Rd 9434004911, Jalpaiguri, West Bengal, India",26.7212659,88.4383052
750,Jalpaiguri,BBS Dhaba Gosala More,"BBS Dhaba Gosala More, restaurant, Jalpaiguri, West Bengal, India",26.5417319,88.7116276
751,Jalpaiguri,Champu Garage Balapara,"Champu Garage Balapara, auto repair, Jalpaiguri, West Bengal, India",26.5599182,88.74579159999999
752,Jalpaiguri,Jay Maa Di Service Jalpaiguri Highway 9817600492,"Jay Maa Di Service Jalpaiguri Highway 9817600492, Jalpaiguri, West Bengal, India",26.5591635,88.7091671
753,Jalpaiguri,Kallan Dhaba Sariam,"Kallan Dhaba Sariam, restaurant, Jalpaiguri, West Bengal, India",26.8684302,88.5809101
754,Jalpaiguri,Sarkar Automobile Kortowa,"Sarkar Automobile Kortowa, Jalpaiguri, West Bengal, India",26.5937307,88.4988994
755,Jalpaiguri,Nandi Automobiles Haldibari More 9475896024,"Nandi Automobiles Haldibari More 9475896024, Jalpaiguri, West Bengal, India",26.5346422,88.6623975
756,Jalpaiguri,Lama Hotel Oldabari,"Lama Hotel Oldabari, restaurant, Jalpaiguri, West Bengal, India",26.8723238,88.61427839999999
757,Jalpaiguri,Santosh Garage near Army Camp,"Santosh Garage near Army Camp, auto repair, Jalpaiguri, West Bengal, India",26.5315179,88.7211617
758,Jalpaiguri,Pathasathi at Lataguri,"Pathasathi at Lataguri, Jalpaiguri, West Bengal, India",26.7148217,88.76382939999999
759,Jalpaiguri,Dulal Garage Nagrakata High Rd,"Dulal Garage Nagrakata High Rd, auto repair, Jalpaiguri, West Bengal, India",26.7321049,88.4048457
760,Jalpaiguri,Pathasathi at Chalsa,"Pathasathi at Chalsa, Jalpaiguri, West Bengal, India",26.8815374,88.7986806
761,Jalpaiguri,Jalpaiguri Recovery Van Service Jalpaiguri Highway 9734962816,"Jalpaiguri Recovery Van Service Jalpaiguri Highway 9734962816, Jalpaiguri, West Bengal, India",26.7260886,88.4272656
762,Jalpaiguri,Hotel Swagat Line Hotel More,"Hotel Swagat Line Hotel More, restaurant, Jalpaiguri, West Bengal, India",26.6409211,88.42769129999999
763,Jalpaiguri,Santos Garage Maynaguri Bypass 9434491474,"Santos Garage Maynaguri Bypass 9434491474, auto repair, Jalpaiguri, West Bengal, India",26.5738294,88.8214984
764,Jalpaiguri,Kali Dhaba Paharpur 7001028658,"Kali Dhaba Paharpur 7001028658, restaurant, Jalpaiguri, West Bengal, India",26.5730056,88.7253393
765,Jalpaiguri,Soho Hotel Maynaguri Bypass,"Soho Hotel Maynaguri Bypass, restaurant, Jalpaiguri, West Bengal, India",26.5484665,88.8065568
766,Jalpaiguri,Sainik Dhaba Dhupguri 9735956920,"Sainik Dhaba Dhupguri 9735956920, restaurant, Jalpaiguri, West Bengal, India",26.579068,88.9901225
767,Jalpaiguri,Highway Dhaba Dhupguri,"Highway Dhaba Dhupguri, restaurant, Jalpaiguri, West Bengal, India",26.8708135,88.58909380000001
768,Paschim Medinipur,Nundy Brothers Chandrakona Rd 9635608944,"Nundy Brothers Chandrakona Rd 9635608944, Paschim Medinipur, West Bengal, India",22.7013811,87.51168299999999
